pago_id;monto;fecha;uid;subs_id;pid;pro_id
7101;7400;18-09-2021;44;74;;
7102;7400;18-10-2021;44;74;;
7103;7400;18-11-2021;44;74;;
7104;7400;18-12-2023;44;74;;
7105;4500;16-07-2021;44;75;;
7106;4500;16-08-2021;44;75;;
7107;4500;16-09-2021;44;75;;
7108;4500;16-10-2021;44;75;;
7109;4500;16-11-2021;44;75;;
7110;4500;16-12-2023;44;75;;
7111;3900;23-03-2021;44;76;;
7112;3900;23-04-2021;44;76;;
7113;3900;23-05-2021;44;76;;
7114;3900;23-06-2021;44;76;;
7115;3900;23-07-2021;44;76;;
7116;3900;23-08-2021;44;76;;
7117;3900;23-09-2021;44;76;;
7118;3900;23-10-2021;44;76;;
7119;3900;23-11-2021;44;76;;
7120;3900;23-12-2023;44;76;;
7121;3700;05-06-2020;44;77;;
7122;3700;05-07-2020;44;77;;
7123;3700;05-08-2020;44;77;;
7124;3700;05-09-2020;44;77;;
7125;3700;05-10-2020;44;77;;
7126;3700;05-11-2023;44;77;;
7127;3900;09-03-2021;67;78;;
7128;3900;09-04-2021;67;78;;
7129;3900;09-05-2021;67;78;;
7130;3900;09-06-2021;67;78;;
7131;3900;09-07-2021;67;78;;
7132;3900;09-08-2021;67;78;;
7133;3900;09-09-2021;67;78;;
7134;3900;09-10-2021;67;78;;
7135;3900;09-11-2021;67;78;;
7136;3900;09-12-2023;67;78;;
7139;3700;21-11-2020;67;79;;
7140;3700;21-12-2020;67;79;;
7141;3700;21-01-2021;67;79;;
7142;3700;21-02-2021;67;79;;
7143;3700;21-03-2021;67;79;;
7144;3700;21-04-2021;67;79;;
7145;3700;21-05-2021;67;79;;
7146;3700;21-06-2021;67;79;;
7147;3700;21-07-2021;67;79;;
7148;3700;21-08-2021;67;79;;
7137;3700;21-09-2021;67;79;;
7149;3700;21-10-2021;67;79;;
7138;3700;21-11-2021;67;79;;
7150;3700;21-12-2023;67;79;;
7151;7000;27-08-2021;67;80;;
7152;7000;27-09-2021;67;80;;
7153;7000;27-10-2021;67;80;;
7154;7000;27-11-2021;67;80;;
7155;7000;27-12-2023;67;80;;
7156;2800;26-08-2021;67;81;;
7157;2800;26-09-2021;67;81;;
7158;2800;26-10-2021;67;81;;
7159;2800;26-11-2021;67;81;;
7160;2800;26-12-2023;67;81;;
7167;7000;27-07-2020;133;82;;
7168;7000;27-08-2020;133;82;;
7169;7000;27-09-2020;133;82;;
7170;7000;27-10-2020;133;82;;
7171;7000;27-11-2020;133;82;;
7172;7000;27-12-2020;133;82;;
7161;7000;27-01-2021;133;82;;
7173;7000;27-02-2021;133;82;;
7162;7000;27-03-2021;133;82;;
7163;7000;27-04-2021;133;82;;
7164;7000;27-05-2021;133;82;;
7165;7000;27-06-2021;133;82;;
7166;7000;27-07-2023;133;82;;
7174;6500;20-09-2021;133;83;;
7175;6500;20-10-2023;133;83;;
7176;4000;30-07-2021;133;84;;
7177;4000;30-08-2021;133;84;;
7178;4000;30-09-2021;133;84;;
7179;4000;30-10-2021;133;84;;
7180;4000;30-11-2021;133;84;;
7181;4000;30-12-2023;133;84;;
7187;7100;13-08-2020;133;85;;
7188;7100;13-09-2020;133;85;;
7189;7100;13-10-2020;133;85;;
7190;7100;13-11-2020;133;85;;
7191;7100;13-12-2020;133;85;;
7192;7100;13-01-2021;133;85;;
7193;7100;13-02-2021;133;85;;
7182;7100;13-03-2021;133;85;;
7194;7100;13-04-2021;133;85;;
7183;7100;13-05-2021;133;85;;
7195;7100;13-06-2021;133;85;;
7184;7100;13-07-2021;133;85;;
7196;7100;13-08-2021;133;85;;
7185;7100;13-09-2021;133;85;;
7197;7100;13-10-2021;133;85;;
7186;7100;13-11-2021;133;85;;
7198;7100;13-12-2023;133;85;;
7199;7400;21-05-2021;69;86;;
7200;7400;21-06-2021;69;86;;
7201;7400;21-07-2021;69;86;;
7202;7400;21-08-2021;69;86;;
7203;7400;21-09-2021;69;86;;
7204;7400;21-10-2021;69;86;;
7205;7400;21-11-2021;69;86;;
7206;7400;21-12-2023;69;86;;
7207;2800;14-10-2023;70;87;;
7208;3500;04-11-2020;70;88;;
7209;3500;04-12-2020;70;88;;
7210;3500;04-01-2021;70;88;;
7211;3500;04-02-2021;70;88;;
7212;3500;04-03-2021;70;88;;
7213;3500;04-04-2021;70;88;;
7214;3500;04-05-2021;70;88;;
7215;3500;04-06-2021;70;88;;
7216;3500;04-07-2021;70;88;;
7217;3500;04-08-2021;70;88;;
7218;3500;04-09-2021;70;88;;
7219;3500;04-10-2021;70;88;;
7220;3500;04-11-2021;70;88;;
7221;3500;04-12-2023;70;88;;
7230;7000;15-05-2020;70;89;;
7231;7000;15-06-2020;70;89;;
7232;7000;15-07-2020;70;89;;
7233;7000;15-08-2020;70;89;;
7222;7000;15-09-2020;70;89;;
7234;7000;15-10-2020;70;89;;
7223;7000;15-11-2020;70;89;;
7235;7000;15-12-2020;70;89;;
7224;7000;15-01-2021;70;89;;
7236;7000;15-02-2021;70;89;;
7225;7000;15-03-2021;70;89;;
7237;7000;15-04-2021;70;89;;
7226;7000;15-05-2021;70;89;;
7238;7000;15-06-2021;70;89;;
7227;7000;15-07-2021;70;89;;
7239;7000;15-08-2021;70;89;;
7228;7000;15-09-2021;70;89;;
7240;7000;15-10-2021;70;89;;
7229;7000;15-11-2021;70;89;;
7241;7000;15-12-2023;70;89;;
7242;4500;15-02-2021;70;90;;
7243;4500;15-03-2021;70;90;;
7244;4500;15-04-2021;70;90;;
7245;4500;15-05-2021;70;90;;
7246;4500;15-06-2021;70;90;;
7247;4500;15-07-2021;70;90;;
7248;4500;15-08-2021;70;90;;
7249;4500;15-09-2021;70;90;;
7250;4500;15-10-2021;70;90;;
7251;4500;15-11-2021;70;90;;
7252;4500;15-12-2023;70;90;;
7253;3500;06-04-2021;92;91;;
7254;3500;06-05-2023;92;91;;
7255;7100;08-12-2023;92;92;;
7256;3900;25-06-2020;92;93;;
7257;3900;25-07-2020;92;93;;
7258;3900;25-08-2023;92;93;;
7259;6500;12-10-2020;92;94;;
7260;6500;12-11-2020;92;94;;
7261;6500;12-12-2020;92;94;;
7262;6500;12-01-2021;92;94;;
7263;6500;12-02-2023;92;94;;
7264;7400;30-05-2021;92;95;;
7265;7400;30-06-2021;92;95;;
7266;7400;30-07-2021;92;95;;
7267;7400;30-08-2021;92;95;;
7268;7400;30-09-2021;92;95;;
7269;7400;30-10-2021;92;95;;
7270;7400;30-11-2021;92;95;;
7271;7400;30-12-2023;92;95;;
7272;4500;05-03-2021;92;96;;
7273;4500;05-04-2021;92;96;;
7274;4500;05-05-2023;92;96;;
7275;3700;09-09-2020;92;97;;
7276;3700;09-10-2020;92;97;;
7277;3700;09-11-2020;92;97;;
7278;3700;09-12-2020;92;97;;
7279;3700;09-01-2021;92;97;;
7280;3700;09-02-2021;92;97;;
7281;3700;09-03-2021;92;97;;
7282;3700;09-04-2021;92;97;;
7283;3700;09-05-2021;92;97;;
7284;3700;09-06-2021;92;97;;
7285;3700;09-07-2021;92;97;;
7286;3700;09-08-2021;92;97;;
7287;3700;09-09-2021;92;97;;
7288;3700;09-10-2021;92;97;;
7289;3700;09-11-2021;92;97;;
7290;3700;09-12-2023;92;97;;
7291;7900;23-05-2021;80;98;;
7292;7900;23-06-2021;80;98;;
7293;7900;23-07-2021;80;98;;
7294;7900;23-08-2021;80;98;;
7295;7900;23-09-2021;80;98;;
7296;7900;23-10-2021;80;98;;
7297;7900;23-11-2021;80;98;;
7298;7900;23-12-2023;80;98;;
7299;3100;28-05-2021;33;99;;
7300;3100;28-06-2021;33;99;;
7301;3100;28-07-2021;33;99;;
7302;3100;28-08-2021;33;99;;
7303;3100;28-09-2021;33;99;;
7304;3100;28-10-2021;33;99;;
7305;3100;28-11-2021;33;99;;
7306;3100;28-12-2023;33;99;;
7307;6400;28-02-2021;33;100;;
7308;6400;28-03-2021;33;100;;
7309;6400;28-04-2021;33;100;;
7310;6400;28-05-2021;33;100;;
7311;6400;28-06-2021;33;100;;
7312;6400;28-07-2021;33;100;;
7313;6400;28-08-2021;33;100;;
7314;6400;28-09-2021;33;100;;
7315;6400;28-10-2021;33;100;;
7316;6400;28-11-2021;33;100;;
7317;6400;28-12-2023;33;100;;
7318;3700;01-05-2020;33;101;;
7319;3700;01-06-2020;33;101;;
7320;3700;01-07-2020;33;101;;
7321;3700;01-08-2020;33;101;;
7322;3700;01-09-2020;33;101;;
7323;3700;01-10-2020;33;101;;
7324;3700;01-11-2020;33;101;;
7325;3700;01-12-2020;33;101;;
7326;3700;01-01-2021;33;101;;
7327;3700;01-02-2021;33;101;;
7328;3700;01-03-2021;33;101;;
7329;3700;01-04-2021;33;101;;
7330;3700;01-05-2021;33;101;;
7331;3700;01-06-2021;33;101;;
7332;3700;01-07-2021;33;101;;
7333;3700;01-08-2021;33;101;;
7334;3700;01-09-2021;33;101;;
7335;3700;01-10-2021;33;101;;
7336;3700;01-11-2021;33;101;;
7337;3700;01-12-2023;33;101;;
7338;7900;28-09-2021;33;102;;
7339;7900;28-10-2021;33;102;;
7340;7900;28-11-2021;33;102;;
7341;7900;28-12-2023;33;102;;
7342;3200;17-10-2021;33;103;;
7343;3200;17-11-2021;33;103;;
7344;3200;17-12-2023;33;103;;
7345;7400;22-09-2021;33;104;;
7346;7400;22-10-2021;33;104;;
7347;7400;22-11-2021;33;104;;
7348;7400;22-12-2023;33;104;;
7349;3700;17-01-2021;33;105;;
7350;3700;17-02-2021;33;105;;
7351;3700;17-03-2021;33;105;;
7352;3700;17-04-2021;33;105;;
7353;3700;17-05-2021;33;105;;
7354;3700;17-06-2021;33;105;;
7355;3700;17-07-2021;33;105;;
7356;3700;17-08-2021;33;105;;
7357;3700;17-09-2021;33;105;;
7358;3700;17-10-2021;33;105;;
7359;3700;17-11-2023;33;105;;
7360;6400;08-08-2020;37;106;;
7361;6400;08-09-2020;37;106;;
7362;6400;08-10-2020;37;106;;
7363;6400;08-11-2020;37;106;;
7364;6400;08-12-2020;37;106;;
7365;6400;08-01-2021;37;106;;
7366;6400;08-02-2021;37;106;;
7367;6400;08-03-2021;37;106;;
7368;6400;08-04-2021;37;106;;
7369;6400;08-05-2021;37;106;;
7370;6400;08-06-2021;37;106;;
7371;6400;08-07-2021;37;106;;
7372;6400;08-08-2021;37;106;;
7373;6400;08-09-2021;37;106;;
7374;6400;08-10-2021;37;106;;
7375;6400;08-11-2021;37;106;;
7376;6400;08-12-2023;37;106;;
7377;3500;15-06-2021;37;107;;
7378;3500;15-07-2021;37;107;;
7379;3500;15-08-2021;37;107;;
7380;3500;15-09-2021;37;107;;
7381;3500;15-10-2021;37;107;;
7382;3500;15-11-2021;37;107;;
7383;3500;15-12-2023;37;107;;
7384;7000;10-11-2023;37;108;;
7385;3700;22-02-2021;37;109;;
7386;3700;22-03-2021;37;109;;
7387;3700;22-04-2021;37;109;;
7388;3700;22-05-2021;37;109;;
7389;3700;22-06-2021;37;109;;
7390;3700;22-07-2021;37;109;;
7391;3700;22-08-2021;37;109;;
7392;3700;22-09-2021;37;109;;
7393;3700;22-10-2021;37;109;;
7394;3700;22-11-2023;37;109;;
7401;2800;21-07-2020;37;110;;
7402;2800;21-08-2020;37;110;;
7403;2800;21-09-2020;37;110;;
7404;2800;21-10-2020;37;110;;
7405;2800;21-11-2020;37;110;;
7406;2800;21-12-2020;37;110;;
7395;2800;21-01-2021;37;110;;
7407;2800;21-02-2021;37;110;;
7396;2800;21-03-2021;37;110;;
7408;2800;21-04-2021;37;110;;
7397;2800;21-05-2021;37;110;;
7409;2800;21-06-2021;37;110;;
7398;2800;21-07-2021;37;110;;
7410;2800;21-08-2021;37;110;;
7399;2800;21-09-2021;37;110;;
7411;2800;21-10-2021;37;110;;
7400;2800;21-11-2021;37;110;;
7412;2800;21-12-2023;37;110;;
7413;6500;13-03-2021;51;111;;
7414;6500;13-04-2021;51;111;;
7415;6500;13-05-2021;51;111;;
7416;6500;13-06-2021;51;111;;
7417;6500;13-07-2021;51;111;;
7418;6500;13-08-2023;51;111;;
7419;7900;07-11-2023;51;112;;
7420;3700;07-08-2020;51;113;;
7421;3700;07-09-2020;51;113;;
7422;3700;07-10-2020;51;113;;
7423;3700;07-11-2020;51;113;;
7424;3700;07-12-2020;51;113;;
7425;3700;07-01-2021;51;113;;
7426;3700;07-02-2021;51;113;;
7427;3700;07-03-2021;51;113;;
7428;3700;07-04-2021;51;113;;
7429;3700;07-05-2023;51;113;;
7430;7400;21-07-2021;76;114;;
7431;7400;21-08-2021;76;114;;
7432;7400;21-09-2023;76;114;;
7440;3100;21-06-2020;76;115;;
7441;3100;21-07-2020;76;115;;
7442;3100;21-08-2020;76;115;;
7443;3100;21-09-2020;76;115;;
7444;3100;21-10-2020;76;115;;
7433;3100;21-11-2020;76;115;;
7445;3100;21-12-2020;76;115;;
7434;3100;21-01-2021;76;115;;
7446;3100;21-02-2021;76;115;;
7435;3100;21-03-2021;76;115;;
7447;3100;21-04-2021;76;115;;
7436;3100;21-05-2021;76;115;;
7448;3100;21-06-2021;76;115;;
7437;3100;21-07-2021;76;115;;
7449;3100;21-08-2021;76;115;;
7438;3100;21-09-2021;76;115;;
7450;3100;21-10-2021;76;115;;
7439;3100;21-11-2021;76;115;;
7451;3100;21-12-2023;76;115;;
7455;4000;17-10-2020;76;116;;
7456;4000;17-11-2020;76;116;;
7457;4000;17-12-2020;76;116;;
7458;4000;17-01-2021;76;116;;
7459;4000;17-02-2021;76;116;;
7460;4000;17-03-2021;76;116;;
7461;4000;17-04-2021;76;116;;
7462;4000;17-05-2021;76;116;;
7463;4000;17-06-2021;76;116;;
7452;4000;17-07-2021;76;116;;
7464;4000;17-08-2021;76;116;;
7453;4000;17-09-2021;76;116;;
7465;4000;17-10-2021;76;116;;
7454;4000;17-11-2021;76;116;;
7466;4000;17-12-2023;76;116;;
7467;2800;27-02-2021;76;117;;
7468;2800;27-03-2021;76;117;;
7469;2800;27-04-2021;76;117;;
7470;2800;27-05-2021;76;117;;
7471;2800;27-06-2021;76;117;;
7472;2800;27-07-2021;76;117;;
7473;2800;27-08-2021;76;117;;
7474;2800;27-09-2021;76;117;;
7475;2800;27-10-2021;76;117;;
7476;2800;27-11-2021;76;117;;
7477;2800;27-12-2023;76;117;;
7478;3700;08-07-2020;76;118;;
7479;3700;08-08-2020;76;118;;
7480;3700;08-09-2020;76;118;;
7481;3700;08-10-2020;76;118;;
7482;3700;08-11-2020;76;118;;
7483;3700;08-12-2023;76;118;;
7484;3700;06-08-2021;2;119;;
7485;3700;06-09-2021;2;119;;
7486;3700;06-10-2021;2;119;;
7487;3700;06-11-2021;2;119;;
7488;3700;06-12-2023;2;119;;
7495;7000;28-07-2020;2;120;;
7496;7000;28-08-2020;2;120;;
7497;7000;28-09-2020;2;120;;
7498;7000;28-10-2020;2;120;;
7499;7000;28-11-2020;2;120;;
7500;7000;28-12-2020;2;120;;
7489;7000;28-01-2021;2;120;;
7501;7000;28-02-2021;2;120;;
7490;7000;28-03-2021;2;120;;
7502;7000;28-04-2021;2;120;;
7491;7000;28-05-2021;2;120;;
7503;7000;28-06-2021;2;120;;
7492;7000;28-07-2021;2;120;;
7504;7000;28-08-2021;2;120;;
7493;7000;28-09-2021;2;120;;
7505;7000;28-10-2021;2;120;;
7494;7000;28-11-2021;2;120;;
7506;7000;28-12-2023;2;120;;
7508;7900;13-12-2020;2;121;;
7509;7900;13-01-2021;2;121;;
7510;7900;13-02-2021;2;121;;
7511;7900;13-03-2021;2;121;;
7512;7900;13-04-2021;2;121;;
7513;7900;13-05-2021;2;121;;
7514;7900;13-06-2021;2;121;;
7515;7900;13-07-2021;2;121;;
7516;7900;13-08-2021;2;121;;
7517;7900;13-09-2021;2;121;;
7518;7900;13-10-2021;2;121;;
7507;7900;13-11-2021;2;121;;
7519;7900;13-12-2023;2;121;;
7520;6400;16-04-2021;2;122;;
7521;6400;16-05-2021;2;122;;
7522;6400;16-06-2021;2;122;;
7523;6400;16-07-2021;2;122;;
7524;6400;16-08-2021;2;122;;
7525;6400;16-09-2021;2;122;;
7526;6400;16-10-2021;2;122;;
7527;6400;16-11-2021;2;122;;
7528;6400;16-12-2023;2;122;;
7529;4500;21-01-2021;2;123;;
7530;4500;21-02-2021;2;123;;
7531;4500;21-03-2021;2;123;;
7532;4500;21-04-2021;2;123;;
7533;4500;21-05-2021;2;123;;
7534;4500;21-06-2021;2;123;;
7535;4500;21-07-2021;2;123;;
7536;4500;21-08-2021;2;123;;
7537;4500;21-09-2021;2;123;;
7538;4500;21-10-2021;2;123;;
7539;4500;21-11-2021;2;123;;
7540;4500;21-12-2023;2;123;;
7541;4400;11-06-2020;2;124;;
7542;4400;11-07-2020;2;124;;
7543;4400;11-08-2020;2;124;;
7544;4400;11-09-2020;2;124;;
7545;4400;11-10-2020;2;124;;
7546;4400;11-11-2020;2;124;;
7547;4400;11-12-2020;2;124;;
7548;4400;11-01-2021;2;124;;
7549;4400;11-02-2021;2;124;;
7550;4400;11-03-2021;2;124;;
7551;4400;11-04-2021;2;124;;
7552;4400;11-05-2021;2;124;;
7553;4400;11-06-2021;2;124;;
7554;4400;11-07-2021;2;124;;
7555;4400;11-08-2021;2;124;;
7556;4400;11-09-2021;2;124;;
7557;4400;11-10-2021;2;124;;
7558;4400;11-11-2021;2;124;;
7559;4400;11-12-2023;2;124;;
7560;3100;03-11-2020;39;125;;
7561;3100;03-12-2020;39;125;;
7562;3100;03-01-2021;39;125;;
7563;3100;03-02-2021;39;125;;
7564;3100;03-03-2021;39;125;;
7565;3100;03-04-2021;39;125;;
7566;3100;03-05-2021;39;125;;
7567;3100;03-06-2021;39;125;;
7568;3100;03-07-2021;39;125;;
7569;3100;03-08-2021;39;125;;
7570;3100;03-09-2021;39;125;;
7571;3100;03-10-2021;39;125;;
7572;3100;03-11-2021;39;125;;
7573;3100;03-12-2023;39;125;;
7574;7400;08-04-2021;39;126;;
7575;7400;08-05-2021;39;126;;
7576;7400;08-06-2021;39;126;;
7577;7400;08-07-2021;39;126;;
7578;7400;08-08-2021;39;126;;
7579;7400;08-09-2021;39;126;;
7580;7400;08-10-2021;39;126;;
7581;7400;08-11-2021;39;126;;
7582;7400;08-12-2023;39;126;;
7583;3700;09-07-2021;39;127;;
7584;3700;09-08-2021;39;127;;
7585;3700;09-09-2021;39;127;;
7586;3700;09-10-2021;39;127;;
7587;3700;09-11-2021;39;127;;
7588;3700;09-12-2023;39;127;;
7589;2800;27-02-2021;68;128;;
7590;2800;27-03-2021;68;128;;
7591;2800;27-04-2021;68;128;;
7592;2800;27-05-2021;68;128;;
7593;2800;27-06-2021;68;128;;
7594;2800;27-07-2021;68;128;;
7595;2800;27-08-2021;68;128;;
7596;2800;27-09-2021;68;128;;
7597;2800;27-10-2021;68;128;;
7598;2800;27-11-2021;68;128;;
7599;2800;27-12-2023;68;128;;
7600;6500;24-08-2021;68;129;;
7601;6500;24-09-2021;68;129;;
7602;6500;24-10-2021;68;129;;
7603;6500;24-11-2021;68;129;;
7604;6500;24-12-2023;68;129;;
7605;5000;01-04-2021;68;130;;
7606;5000;01-05-2021;68;130;;
7607;5000;01-06-2021;68;130;;
7608;5000;01-07-2021;68;130;;
7609;5000;01-08-2021;68;130;;
7610;5000;01-09-2021;68;130;;
7611;5000;01-10-2021;68;130;;
7612;5000;01-11-2021;68;130;;
7613;5000;01-12-2023;68;130;;
7614;7900;19-05-2021;74;131;;
7615;7900;19-06-2021;74;131;;
7616;7900;19-07-2021;74;131;;
7617;7900;19-08-2021;74;131;;
7618;7900;19-09-2021;74;131;;
7619;7900;19-10-2021;74;131;;
7620;7900;19-11-2023;74;131;;
7621;6400;26-09-2021;74;132;;
7622;6400;26-10-2021;74;132;;
7623;6400;26-11-2021;74;132;;
7624;6400;26-12-2023;74;132;;
7625;3700;05-03-2021;74;133;;
7626;3700;05-04-2021;74;133;;
7627;3700;05-05-2021;74;133;;
7628;3700;05-06-2021;74;133;;
7629;3700;05-07-2021;74;133;;
7630;3700;05-08-2021;74;133;;
7631;3700;05-09-2021;74;133;;
7632;3700;05-10-2021;74;133;;
7633;3700;05-11-2021;74;133;;
7634;3700;05-12-2023;74;133;;
7635;3500;01-05-2021;74;134;;
7636;3500;01-06-2021;74;134;;
7637;3500;01-07-2021;74;134;;
7638;3500;01-08-2021;74;134;;
7639;3500;01-09-2021;74;134;;
7640;3500;01-10-2021;74;134;;
7641;3500;01-11-2021;74;134;;
7642;3500;01-12-2023;74;134;;
7646;6500;22-10-2020;74;135;;
7647;6500;22-11-2020;74;135;;
7648;6500;22-12-2020;74;135;;
7649;6500;22-01-2021;74;135;;
7650;6500;22-02-2021;74;135;;
7651;6500;22-03-2021;74;135;;
7652;6500;22-04-2021;74;135;;
7653;6500;22-05-2021;74;135;;
7654;6500;22-06-2021;74;135;;
7643;6500;22-07-2021;74;135;;
7655;6500;22-08-2021;74;135;;
7644;6500;22-09-2021;74;135;;
7656;6500;22-10-2021;74;135;;
7645;6500;22-11-2021;74;135;;
7657;6500;22-12-2023;74;135;;
7658;4000;10-02-2021;55;136;;
7659;4000;10-03-2021;55;136;;
7660;4000;10-04-2021;55;136;;
7661;4000;10-05-2021;55;136;;
7662;4000;10-06-2021;55;136;;
7663;4000;10-07-2021;55;136;;
7664;4000;10-08-2021;55;136;;
7665;4000;10-09-2021;55;136;;
7666;4000;10-10-2021;55;136;;
7667;4000;10-11-2021;55;136;;
7668;4000;10-12-2023;55;136;;
7669;4500;20-08-2021;55;137;;
7670;4500;20-09-2021;55;137;;
7671;4500;20-10-2021;55;137;;
7672;4500;20-11-2021;55;137;;
7673;4500;20-12-2023;55;137;;
7675;4400;16-12-2020;55;138;;
7676;4400;16-01-2021;55;138;;
7677;4400;16-02-2021;55;138;;
7678;4400;16-03-2021;55;138;;
7679;4400;16-04-2021;55;138;;
7680;4400;16-05-2021;55;138;;
7681;4400;16-06-2021;55;138;;
7682;4400;16-07-2021;55;138;;
7683;4400;16-08-2021;55;138;;
7684;4400;16-09-2021;55;138;;
7685;4400;16-10-2021;55;138;;
7674;4400;16-11-2021;55;138;;
7686;4400;16-12-2023;55;138;;
7694;3700;13-06-2020;55;139;;
7695;3700;13-07-2020;55;139;;
7696;3700;13-08-2020;55;139;;
7697;3700;13-09-2020;55;139;;
7698;3700;13-10-2020;55;139;;
7687;3700;13-11-2020;55;139;;
7699;3700;13-12-2020;55;139;;
7688;3700;13-01-2021;55;139;;
7700;3700;13-02-2021;55;139;;
7689;3700;13-03-2021;55;139;;
7701;3700;13-04-2021;55;139;;
7690;3700;13-05-2021;55;139;;
7702;3700;13-06-2021;55;139;;
7691;3700;13-07-2021;55;139;;
7692;3700;13-08-2021;55;139;;
7693;3700;13-09-2023;55;139;;
7703;5000;18-08-2021;36;140;;
7704;5000;18-09-2021;36;140;;
7705;5000;18-10-2021;36;140;;
7706;5000;18-11-2021;36;140;;
7707;5000;18-12-2023;36;140;;
7714;6500;24-07-2020;36;141;;
7715;6500;24-08-2020;36;141;;
7716;6500;24-09-2020;36;141;;
7717;6500;24-10-2020;36;141;;
7718;6500;24-11-2020;36;141;;
7719;6500;24-12-2020;36;141;;
7708;6500;24-01-2021;36;141;;
7720;6500;24-02-2021;36;141;;
7709;6500;24-03-2021;36;141;;
7721;6500;24-04-2021;36;141;;
7710;6500;24-05-2021;36;141;;
7722;6500;24-06-2021;36;141;;
7711;6500;24-07-2021;36;141;;
7723;6500;24-08-2021;36;141;;
7712;6500;24-09-2021;36;141;;
7724;6500;24-10-2021;36;141;;
7713;6500;24-11-2021;36;141;;
7725;6500;24-12-2023;36;141;;
7734;3500;30-05-2020;36;142;;
7726;3500;30-06-2020;36;142;;
7727;3500;30-07-2020;36;142;;
7728;3500;30-08-2020;36;142;;
7729;3500;30-09-2020;36;142;;
7730;3500;30-10-2020;36;142;;
7731;3500;30-11-2020;36;142;;
7732;3500;30-12-2020;36;142;;
7733;3500;30-01-2023;36;142;;
7735;6500;03-07-2021;36;143;;
7736;6500;03-08-2021;36;143;;
7737;6500;03-09-2021;36;143;;
7738;6500;03-10-2021;36;143;;
7739;6500;03-11-2021;36;143;;
7740;6500;03-12-2023;36;143;;
7741;4500;04-06-2020;36;144;;
7742;4500;04-07-2020;36;144;;
7743;4500;04-08-2020;36;144;;
7744;4500;04-09-2020;36;144;;
7745;4500;04-10-2020;36;144;;
7746;4500;04-11-2020;36;144;;
7747;4500;04-12-2020;36;144;;
7748;4500;04-01-2021;36;144;;
7749;4500;04-02-2021;36;144;;
7750;4500;04-03-2021;36;144;;
7751;4500;04-04-2021;36;144;;
7752;4500;04-05-2021;36;144;;
7753;4500;04-06-2021;36;144;;
7754;4500;04-07-2021;36;144;;
7755;4500;04-08-2021;36;144;;
7756;4500;04-09-2021;36;144;;
7757;4500;04-10-2021;36;144;;
7758;4500;04-11-2021;36;144;;
7759;4500;04-12-2023;36;144;;
7760;4000;23-01-2021;36;145;;
7761;4000;23-02-2021;36;145;;
7762;4000;23-03-2021;36;145;;
7763;4000;23-04-2021;36;145;;
7764;4000;23-05-2021;36;145;;
7765;4000;23-06-2021;36;145;;
7766;4000;23-07-2021;36;145;;
7767;4000;23-08-2021;36;145;;
7768;4000;23-09-2021;36;145;;
7769;4000;23-10-2021;36;145;;
7770;4000;23-11-2021;36;145;;
7771;4000;23-12-2023;36;145;;
7772;3900;04-10-2020;75;146;;
7773;3900;04-11-2020;75;146;;
7774;3900;04-12-2020;75;146;;
7775;3900;04-01-2021;75;146;;
7776;3900;04-02-2021;75;146;;
7777;3900;04-03-2021;75;146;;
7778;3900;04-04-2021;75;146;;
7779;3900;04-05-2021;75;146;;
7780;3900;04-06-2021;75;146;;
7781;3900;04-07-2021;75;146;;
7782;3900;04-08-2021;75;146;;
7783;3900;04-09-2021;75;146;;
7784;3900;04-10-2021;75;146;;
7785;3900;04-11-2021;75;146;;
7786;3900;04-12-2023;75;146;;
7787;5000;21-07-2021;75;147;;
7788;5000;21-08-2021;75;147;;
7789;5000;21-09-2021;75;147;;
7790;5000;21-10-2023;75;147;;
7791;3200;20-07-2020;75;148;;
7792;3200;20-08-2020;75;148;;
7793;3200;20-09-2020;75;148;;
7794;3200;20-10-2020;75;148;;
7795;3200;20-11-2020;75;148;;
7796;3200;20-12-2023;75;148;;
7797;7400;10-12-2023;75;149;;
7798;4000;24-01-2021;71;150;;
7799;4000;24-02-2021;71;150;;
7800;4000;24-03-2021;71;150;;
7801;4000;24-04-2021;71;150;;
7802;4000;24-05-2021;71;150;;
7803;4000;24-06-2021;71;150;;
7804;4000;24-07-2021;71;150;;
7805;4000;24-08-2021;71;150;;
7806;4000;24-09-2021;71;150;;
7807;4000;24-10-2021;71;150;;
7808;4000;24-11-2021;71;150;;
7809;4000;24-12-2023;71;150;;
7811;7100;29-01-2021;71;151;;
7812;7100;28-02-2021;71;151;;
7813;7100;28-03-2021;71;151;;
7814;7100;28-04-2021;71;151;;
7815;7100;28-05-2021;71;151;;
7816;7100;28-06-2021;71;151;;
7817;7100;28-07-2021;71;151;;
7818;7100;28-08-2021;71;151;;
7819;7100;28-09-2021;71;151;;
7820;7100;28-10-2021;71;151;;
7821;7100;28-11-2021;71;151;;
7810;7100;28-12-2023;71;151;;
7822;7900;14-04-2021;71;152;;
7823;7900;14-05-2021;71;152;;
7824;7900;14-06-2021;71;152;;
7825;7900;14-07-2021;71;152;;
7826;7900;14-08-2021;71;152;;
7827;7900;14-09-2021;71;152;;
7828;7900;14-10-2023;71;152;;
7829;7100;17-01-2021;57;153;;
7830;7100;17-02-2021;57;153;;
7831;7100;17-03-2021;57;153;;
7832;7100;17-04-2021;57;153;;
7833;7100;17-05-2021;57;153;;
7834;7100;17-06-2021;57;153;;
7835;7100;17-07-2021;57;153;;
