ID_pago,Monto,Fecha,ID_usuario,Preorden,ID_proveedor,ID_videojuego,ID_subscripcion
414,5000,2021-11-05,107,False,4,18,40
1841,4000,2021-06-02,82,False,4,549,197
5166,20250,2021-02-25,85,False,6,11198,96
1457,6500,2020-06-21,133,False,5,9730,158
4219,49800,2020-07-27,93,False,6,7344,95
1013,5000,2021-03-13,143,False,5,18,111
831,5500,2021-05-23,40,False,6,1070,87
2163,3500,2021-08-14,88,False,1,6036,226
4469,45980,2020-01-25,11,True,5,622,195
4660,36450,2020-06-24,142,False,6,233,184
3469,4000,2021-04-16,100,False,3,549,368
2712,5000,2021-01-23,80,False,6,9630,283
2455,5000,2021-07-23,36,False,2,18,257
5129,40500,2020-10-01,28,False,4,233,166
5563,10000,2020-11-14,36,False,2,732,168
4472,9200,2020-05-01,11,False,5,12517,169
1325,8500,2021-02-07,126,False,6,1074,142
3890,47000,2021-07-07,127,False,2,358,307
657,4000,2021-09-24,125,False,4,74,67
1270,9500,2021-01-20,74,False,1,731,138
3781,22400,2020-03-02,116,False,3,1942,155
1051,6500,2021-02-19,79,False,1,126,115
5930,33950,2020-12-25,46,False,4,132,42
2282,6500,2021-05-18,84,False,5,9730,236
3201,8000,2021-10-23,129,False,1,20,339
2182,6500,2021-11-14,149,False,1,126,228
113,8000,2020-11-15,104,False,3,20,11
3988,41650,2020-09-04,77,False,3,1372,43
703,5500,2021-03-10,89,False,3,1070,73
2456,5000,2021-08-23,36,False,2,18,257
631,7000,2021-09-18,125,False,4,26758,64
6203,26500,2021-10-30,135,False,4,673,274
5117,45000,2020-08-15,28,False,4,529,197
1676,7500,2021-01-27,47,False,6,230,180
367,5500,2021-04-28,116,False,3,1070,36
5392,15950,2021-08-16,35,False,6,1802,77
4686,19600,2020-06-13,27,False,3,1020,73
4580,33550,2020-11-09,126,True,6,109,78
3926,38500,2021-05-13,99,False,1,1985,79
5424,66950,2020-07-26,136,False,6,113,76
3091,6500,2021-11-24,113,False,4,126,325
988,4000,2021-04-14,143,False,5,74,109
4582,25600,2021-07-31,126,False,6,1942,69
5478,52000,2021-07-04,19,False,5,16,71
252,6500,2021-03-16,109,False,2,1384,24
6318,9200,2021-10-04,76,False,6,12517,321
2826,5000,2021-09-25,10,False,3,5503,293
4477,68250,2021-06-03,11,False,5,11133,318
3647,46800,2021-04-16,9,False,6,343,302
511,5500,2021-03-23,146,False,4,1070,50
2562,9500,2021-12-16,131,False,6,375,269
3562,50600,2020-11-06,104,True,3,7342,116
276,7000,2021-06-02,97,False,5,26758,26
3325,5000,2021-10-20,130,False,6,2031,352
5572,42500,2021-11-18,36,False,2,500,305
6196,12950,2021-08-08,135,False,4,1011,198
3850,9750,2021-07-29,146,False,4,40,199
3039,5000,2021-08-13,98,False,2,498,318
3348,7500,2021-05-18,135,False,4,230,354
3489,41200,2021-03-13,102,False,1,113,148
1517,5500,2021-08-30,64,False,4,17000,165
2817,5000,2020-12-25,10,False,3,5503,293
3949,45450,2020-02-15,125,False,4,7323,9
4284,29500,2020-05-11,79,False,1,19560,10
5211,28050,2021-04-24,123,False,6,559,310
1438,6500,2021-01-18,27,False,3,9730,156
5470,20150,2021-08-10,19,False,5,1331,311
4925,54000,2021-05-12,47,False,6,8173,312
3230,6500,2021-11-26,129,False,1,9730,343
1783,3000,2021-03-05,111,False,3,11208,190
3242,5000,2020-09-14,129,False,1,239,346
666,5000,2021-03-28,125,False,4,5503,68
1725,3000,2021-07-08,128,False,1,11208,184
1994,3000,2021-02-06,123,False,6,11208,213
3391,5000,2021-07-26,95,False,1,2031,358
5669,66000,2020-10-08,12,True,6,472,59
3643,26800,2020-06-10,9,False,6,73,56
160,3000,2021-08-26,115,False,6,11208,15
4981,59400,2020-11-16,111,False,3,8173,57
2209,9500,2021-08-22,92,False,4,375,231
1598,9500,2020-09-04,150,False,6,76,173
4372,30800,2021-02-03,23,False,3,1020,55
3839,33500,2020-07-16,101,False,2,1029,228
3024,5000,2021-07-22,44,False,6,18,316
2888,6500,2020-12-13,45,False,4,126,302
2008,5000,2021-03-26,123,False,6,498,214
4759,34500,2021-03-22,124,False,3,501,266
1732,6500,2021-11-03,128,False,1,9730,185
2417,5500,2021-11-22,38,False,4,1070,252
4532,9600,2021-08-23,117,False,6,1871,267
1968,9500,2021-06-12,85,False,6,731,208
3332,7000,2021-02-08,130,False,6,26758,353
4839,33500,2020-05-05,150,False,6,1029,231
2409,5500,2021-03-22,38,False,4,1070,252
2719,8000,2021-10-30,80,False,6,20,284
5622,51000,2020-09-21,134,False,4,1970,100
686,6500,2021-12-15,77,False,3,126,69
6342,44000,2020-12-21,100,False,3,478,103
3916,8750,2020-02-12,127,False,2,1121,282
2726,9500,2021-04-11,80,False,6,375,285
1160,9500,2020-09-20,110,False,2,375,129
2789,4000,2020-10-19,10,False,3,74,291
2185,6500,2020-12-04,32,False,5,126,229
5428,12000,2021-05-02,136,False,6,38,215
4267,15950,2020-05-13,79,False,1,1802,216
5344,54000,2021-04-28,13,False,4,8173,218
5307,33750,2020-04-10,32,False,5,533,214
1327,8500,2021-04-07,126,False,6,1074,142
4168,14400,2021-09-27,112,False,5,37,217
5347,35000,2020-01-08,13,False,4,1985,351
777,5500,2021-08-24,96,False,2,17000,82
2445,6500,2021-04-01,36,False,2,1384,256
3759,50000,2021-08-02,116,False,3,529,349
2837,4000,2021-11-01,119,False,4,549,295
3663,66000,2020-05-12,9,False,6,545,135
497,9500,2021-08-28,146,False,4,375,49
1952,3000,2021-01-27,85,False,6,11208,207
3069,6500,2020-11-13,138,False,6,9730,324
4173,19000,2021-01-25,112,False,5,247,40
5104,20400,2021-01-28,83,False,3,3025,41
1153,5000,2020-09-11,110,False,2,9630,127
5072,15500,2020-04-22,82,False,4,1331,43
3707,33500,2020-03-04,97,False,5,1029,44
3736,7500,2020-08-25,108,False,2,551,208
94,5000,2020-12-09,145,False,3,5503,10
1509,9500,2021-05-18,124,False,3,731,164
3710,19000,2021-08-21,97,False,5,39,207
5667,19000,2020-01-28,12,False,6,247,276
2785,3000,2021-12-28,80,False,6,11208,289
977,5000,2021-03-28,143,False,5,5503,108
2781,3000,2021-08-28,80,False,6,11208,289
4708,21000,2021-10-09,133,False,5,72,121
2950,5500,2021-03-28,144,False,6,1070,308
5038,43120,2021-08-04,121,True,5,21,122
263,9500,2020-10-29,109,False,2,76,25
510,5500,2021-02-23,146,False,4,1070,50
5640,23595,2021-10-24,131,True,6,231,93
405,5000,2021-02-05,107,False,4,18,40
4815,5000,2021-06-28,150,False,6,43,96
5241,25600,2020-07-16,88,False,1,1942,98
2591,5000,2021-06-19,86,False,4,18,274
5525,54000,2021-03-01,38,False,4,8173,292
5840,26800,2021-06-20,45,False,4,73,291
5947,57750,2021-08-04,46,True,4,11133,293
2333,8000,2021-08-15,136,False,6,493,241
5191,15950,2020-09-28,85,False,6,1802,190
1819,7500,2021-07-05,121,False,5,230,195
4758,14500,2020-07-17,124,False,3,538,191
5964,15950,2020-07-10,44,False,6,1802,182
2494,5000,2020-11-04,134,False,4,2031,262
579,6500,2021-01-30,99,False,1,1384,58
1256,6500,2021-06-04,74,False,1,9730,137
2711,5000,2020-12-23,80,False,6,9630,283
2395,4000,2021-12-26,38,False,4,74,250
4,4000,2021-04-21,102,False,1,74,2
2793,4000,2021-02-19,10,False,3,74,291
3601,15950,2020-11-22,115,False,6,1802,333
5709,21000,2020-08-01,139,False,4,1164,338
4544,46000,2021-02-10,117,False,6,7342,334
3739,18500,2021-03-20,108,False,2,1011,343
1330,8500,2021-07-07,126,False,6,1074,142
2606,6500,2020-06-10,86,False,4,1384,276
2912,8000,2021-06-24,69,False,2,20,305
3373,3500,2021-05-16,135,False,4,6036,356
3766,34000,2020-08-02,116,False,3,25076,347
4419,37950,2021-04-16,110,False,2,501,337
2024,5000,2020-11-17,123,False,6,2031,215
4360,55000,2021-03-20,148,True,1,529,341
4948,8750,2021-04-02,128,False,1,1121,332
647,4000,2020-11-24,125,False,4,74,67
3887,50600,2020-11-17,127,True,2,7342,59
798,5000,2021-05-09,137,False,4,2031,84
3848,37950,2021-09-20,146,False,4,1262,54
4022,7000,2020-04-23,89,False,3,38,57
3941,30000,2020-05-30,99,False,1,533,53
2193,6500,2021-08-04,32,False,5,126,229
5467,15500,2021-04-16,19,False,5,974,55
1283,6500,2020-08-05,117,False,6,126,139
2157,5000,2021-10-20,88,False,1,5503,225
3822,21600,2021-11-24,101,False,2,1887,151
5918,17545,2020-02-02,144,True,6,1802,150
3875,17550,2021-09-30,146,False,4,537,263
3412,5000,2021-05-18,94,False,4,9630,362
869,4000,2021-10-26,40,False,6,549,90
5593,8750,2020-06-13,36,False,2,427,264
2270,6500,2020-05-18,84,False,5,9730,236
2623,6500,2021-11-10,86,False,4,1384,276
4932,17500,2021-01-16,47,False,6,431,268
5727,30800,2021-02-20,80,False,6,623,265
5103,41650,2021-11-02,83,False,3,1372,316
5067,46500,2020-05-25,82,False,4,7351,317
3077,6500,2020-09-24,113,False,4,126,325
1623,6500,2021-02-14,150,False,6,1068,174
2084,3000,2021-08-28,118,False,4,11208,219
2736,4000,2021-04-14,80,False,6,74,286
3573,20405,2020-06-20,104,True,3,673,70
2827,5000,2021-10-25,10,False,3,5503,293
1217,5000,2021-09-02,11,False,5,239,134
1478,5000,2020-09-09,133,False,5,2031,159
770,5500,2021-01-24,96,False,2,17000,82
3372,3500,2021-04-16,135,False,4,6036,356
3906,18000,2020-01-27,127,False,2,37,223
3297,5000,2020-11-20,130,False,6,239,351
3361,4500,2020-12-30,135,False,4,7334,355
3973,47000,2021-09-01,125,False,4,358,365
6151,15500,2021-04-19,129,False,1,1331,230
4422,22750,2020-12-09,81,False,4,72,208
2225,5000,2021-10-15,35,False,6,18,232
3820,10000,2020-02-19,101,False,2,732,209
226,3500,2020-12-11,9,False,6,6036,21
704,5500,2021-04-10,89,False,3,1070,73
1029,4000,2020-08-18,79,False,1,74,114
3087,6500,2021-07-24,113,False,4,126,325
2000,3000,2021-08-06,123,False,6,11208,213
4862,39000,2021-09-13,141,False,6,116,255
3447,7000,2021-09-21,76,False,6,26758,366
5419,60000,2020-10-16,136,False,6,545,254
5106,63700,2020-06-21,83,False,3,21,257
2651,4000,2020-11-17,12,False,6,74,278
3699,55000,2021-03-21,97,False,5,478,258
388,4000,2020-12-10,107,False,4,74,39
502,5500,2020-06-23,146,False,4,1070,50
266,9500,2021-01-29,109,False,2,76,25
4767,50600,2020-02-04,64,True,4,7342,254
3832,3300,2021-03-20,101,False,2,7346,257
6242,14800,2020-08-20,95,False,1,1011,260
75,5000,2020-10-31,145,False,3,239,9
3713,10000,2020-02-09,97,False,5,732,259
2181,3000,2021-12-04,149,False,1,11208,227
1232,3000,2021-04-16,11,False,5,11208,135
1186,4000,2021-07-27,110,False,2,549,131
5696,7000,2020-07-10,139,False,4,38,34
3280,6500,2020-12-07,130,False,6,9730,350
3659,8050,2021-03-15,9,False,6,730,339
5397,45450,2021-05-26,84,False,5,7323,342
6047,41500,2020-11-29,113,False,4,7344,348
402,5000,2020-11-05,107,False,4,18,40
2538,9500,2021-06-07,134,False,4,731,267
6270,51000,2020-06-28,132,False,1,1970,334
3246,5000,2021-01-14,129,False,1,239,346
6085,60000,2021-03-30,78,False,3,545,346
1366,9500,2021-05-06,120,False,1,731,147
5330,59400,2020-09-05,32,False,5,8173,345
3375,3500,2021-07-16,135,False,4,6036,356
4745,28050,2020-01-13,124,False,3,559,347
1845,4000,2021-10-02,82,False,4,549,197
2938,4500,2020-10-01,144,False,6,7334,307
4013,66000,2021-01-05,89,False,3,478,341
4572,37950,2021-02-12,126,False,6,501,332
2995,3500,2020-12-26,46,False,4,6036,311
5476,15950,2020-04-15,19,False,5,1802,193
3722,55000,2021-06-28,108,False,2,529,194
2113,5000,2020-11-15,118,False,4,239,223
5197,19000,2021-03-17,85,False,6,39,195
1808,7500,2020-08-05,121,False,5,230,195
5309,8000,2021-07-26,32,False,5,1871,299
1647,4000,2021-12-25,141,False,6,74,176
6098,33750,2020-01-13,78,False,3,533,351
61,5000,2020-11-08,22,False,1,2031,8
6077,20150,2020-03-30,78,False,3,1331,350
2721,8000,2021-12-30,80,False,6,20,284
3068,6500,2020-10-13,138,False,6,9730,324
4184,33500,2020-10-15,112,False,5,1029,197
4124,12600,2020-12-12,54,False,2,37,192
1203,5500,2021-04-22,81,False,4,17000,133
3195,5000,2021-07-16,129,False,1,5503,338
2422,8000,2020-11-14,36,False,2,20,254
1523,7500,2021-03-25,64,False,4,230,166
5336,19600,2021-01-10,32,False,5,1020,213
3958,12600,2021-05-14,125,False,4,960,217
179,5000,2021-02-09,122,False,6,9630,18
4149,4000,2021-05-24,54,False,2,121,201
5334,29050,2020-05-08,32,False,5,7344,202
3574,54000,2021-04-07,104,False,3,8173,203
4677,22400,2020-06-17,142,False,6,1942,204
3103,5000,2020-07-25,78,False,3,9630,328
3500,49800,2021-07-30,102,False,1,7344,27
1005,8500,2021-12-30,143,False,5,1074,110
4934,20000,2020-11-11,47,False,6,512,26
1685,7500,2021-10-27,47,False,6,230,180
287,7500,2021-03-20,97,False,5,230,28
133,6500,2021-04-05,104,False,3,126,12
1767,5500,2021-07-01,111,False,3,1070,188
5558,18500,2021-01-22,36,False,2,1011,157
3368,3500,2020-12-16,135,False,4,6036,356
5603,54000,2020-07-12,134,False,4,8173,360
1983,4500,2021-05-08,90,False,4,7334,211
1881,9500,2021-07-07,83,False,3,731,200
2955,5500,2021-08-28,144,False,6,1070,308
3803,18500,2020-09-09,107,False,4,1011,136
2047,8000,2021-03-11,123,False,6,493,216
2427,8000,2021-04-14,36,False,2,20,254
5896,15500,2021-06-25,69,False,2,1331,232
6111,24150,2021-05-18,140,False,1,14593,235
6363,47000,2021-09-18,100,False,3,128,177
2750,7000,2021-12-30,80,False,6,26758,287
920,5000,2021-04-08,54,False,2,239,98
5848,24150,2021-05-23,45,False,4,14593,366
3530,34500,2021-01-15,22,False,1,1262,365
4046,14500,2020-06-23,96,False,2,538,219
1422,4000,2021-05-23,142,False,6,549,154
5768,17100,2020-10-08,10,False,3,247,221
1317,5000,2021-10-26,126,False,6,5503,140
4556,18000,2020-06-10,117,False,6,37,220
2192,6500,2021-07-04,32,False,5,126,229
824,5500,2020-10-23,40,False,6,1070,87
1364,9500,2021-03-06,120,False,1,731,147
4684,12500,2021-07-07,142,False,6,1121,318
1429,4000,2021-12-23,142,False,6,549,154
4844,20150,2021-08-13,141,False,6,1331,2
2351,6500,2021-12-30,19,False,5,9730,244
5427,15500,2021-11-02,136,False,6,1331,4
25,7000,2021-08-24,102,False,1,26758,4
4646,4400,2020-07-17,106,True,4,733,3
2499,5000,2021-04-04,134,False,4,2031,262
4389,28050,2020-07-25,23,False,3,559,82
2363,5000,2021-01-08,91,False,2,18,247
5120,7200,2021-02-13,28,False,4,1871,83
2885,6500,2020-09-13,45,False,4,126,302
2482,9500,2021-05-06,36,False,2,375,259
4762,11500,2021-10-30,64,False,4,12517,66
3622,47000,2020-09-14,122,False,6,358,62
129,6500,2020-12-05,104,False,3,126,12
5586,18000,2021-02-11,36,False,2,11198,67
4222,20150,2021-11-27,93,False,6,1331,60
1459,6500,2020-08-21,133,False,5,9730,158
5511,38500,2021-05-17,38,False,4,1985,65
2121,5000,2021-07-15,118,False,4,239,223
1254,6500,2021-04-04,74,False,1,9730,137
4234,9600,2021-06-21,143,False,5,1871,15
6030,20150,2020-02-21,138,False,6,1331,16
2669,4000,2021-03-10,139,False,4,74,280
808,7000,2021-05-21,40,False,6,26758,85
4440,50500,2021-10-31,81,False,4,7323,109
1392,8000,2021-04-16,106,False,4,493,150
2045,8000,2021-01-11,123,False,6,493,216
1822,7500,2021-10-05,121,False,5,230,195
5059,45000,2020-08-04,82,False,4,529,81
326,6500,2021-11-24,97,False,5,126,30
5541,22400,2021-08-13,38,False,4,1942,80
4650,43120,2021-06-29,142,True,6,21,237
4449,33750,2021-04-19,11,False,5,533,241
5661,31050,2020-10-22,86,False,4,14593,240
415,5000,2021-12-05,107,False,4,18,40
3275,6500,2021-05-01,130,False,6,126,349
4744,37600,2020-07-03,124,False,3,128,326
1347,3500,2020-09-25,120,False,1,6036,146
1,6500,2021-06-14,102,False,1,1068,1
1969,9500,2021-07-12,85,False,6,731,208
1389,8000,2021-01-16,106,False,4,493,150
6082,47000,2021-05-22,78,False,3,358,263
4702,12600,2021-08-28,133,False,5,37,262
1076,5500,2020-10-09,148,False,1,1070,120
6110,33950,2021-08-04,140,False,1,132,264
4886,14500,2021-02-22,103,False,1,1802,261
6149,33500,2021-07-13,129,False,1,73,267
3338,7000,2021-08-08,130,False,6,26758,353
4242,9200,2020-09-13,143,False,5,12517,265
457,4000,2021-12-24,146,False,4,74,46
5175,46500,2020-07-11,85,False,6,7351,42
5374,31500,2021-11-02,35,False,6,1985,39
5312,5000,2021-09-21,32,False,5,733,40
2642,7000,2021-10-15,12,False,6,26758,277
6255,65450,2020-06-23,95,False,1,1372,38
6022,37500,2020-12-01,138,False,6,533,43
2926,4000,2021-03-26,144,False,6,549,306
3033,5000,2021-02-13,98,False,2,498,318
5694,48500,2020-03-29,139,False,4,132,27
1340,8000,2021-12-10,120,False,1,493,143
1962,3000,2021-11-27,85,False,6,11208,207
3381,6500,2021-10-31,135,False,4,1068,357
3143,9500,2021-04-06,129,False,1,375,333
4241,17545,2020-09-30,143,True,5,1802,355
5412,57200,2020-03-19,136,False,6,7599,354
5434,24150,2021-09-04,136,False,6,14593,357
1082,5500,2021-04-09,148,False,1,1070,120
4783,20400,2020-06-28,64,False,4,3025,327
59,5000,2020-09-08,22,False,1,2031,8
3150,9500,2021-11-06,129,False,1,375,333
613,5500,2020-10-25,125,False,4,1070,61
5820,10500,2021-02-28,147,False,4,960,339
2352,5000,2021-08-13,91,False,2,2031,245
3424,4000,2021-09-27,94,False,4,74,364
2162,3500,2021-07-14,88,False,1,6036,226
2484,9500,2021-07-06,36,False,2,375,259
4412,5000,2020-01-13,110,False,2,43,334
5384,22400,2020-09-23,35,False,6,1942,343
5657,63525,2020-02-11,86,True,4,11133,346
1652,4500,2021-06-01,103,False,1,7334,178
1684,7500,2021-09-27,47,False,6,230,180
4486,8050,2020-03-04,74,False,1,730,340
3197,5000,2021-09-16,129,False,1,5503,338
1651,4500,2021-05-01,103,False,1,7334,178
4381,41650,2020-09-14,23,False,3,1372,344
5317,50700,2020-04-09,32,False,5,2993,341
6101,37950,2020-06-05,140,False,1,501,332
1088,5500,2021-10-09,148,False,1,1070,120
1497,8000,2021-12-08,133,False,5,493,161
1873,9500,2020-11-07,83,False,3,731,200
5561,19600,2020-06-22,36,False,2,1266,200
3022,5000,2021-05-22,44,False,6,18,316
3814,4400,2020-06-06,101,True,2,733,365
2461,5500,2021-03-07,36,False,2,1070,258
1588,5000,2021-05-11,150,False,6,498,172
5975,25600,2021-11-14,98,False,2,1942,253
2161,3500,2021-06-14,88,False,1,6036,226
5718,11500,2020-08-11,139,False,4,730,250
2229,8500,2020-09-09,35,False,6,1074,233
1626,6500,2021-05-14,150,False,6,1068,174
6276,34500,2021-09-12,132,False,1,501,262
1247,5500,2021-08-15,74,False,1,17000,136
2151,5000,2021-04-20,88,False,1,5503,225
1371,9500,2021-10-06,120,False,1,731,147
5402,23450,2020-03-23,84,False,5,73,267
4155,31150,2021-06-18,112,False,5,979,268
4792,13500,2021-02-08,150,False,6,537,265
1763,5500,2021-03-01,111,False,3,1070,188
6303,38500,2021-11-04,94,True,4,529,241
5060,37620,2020-07-06,82,True,4,127,240
4950,34500,2020-01-19,128,False,1,501,238
2989,5000,2021-12-19,46,False,4,498,310
319,6500,2021-04-24,97,False,5,126,30
4751,66000,2021-01-20,124,True,3,472,327
1877,9500,2021-03-07,83,False,3,731,200
4514,34000,2021-06-25,74,False,1,25076,330
172,4000,2021-08-16,122,False,6,549,17
1859,6500,2021-12-05,83,False,3,9730,198
2403,5500,2020-09-22,38,False,4,1070,252
1829,9500,2021-08-17,121,False,5,76,196
2551,9500,2021-04-28,134,False,4,76,268
3448,7000,2021-10-21,76,False,6,26758,366
6277,24300,2021-11-10,132,False,1,1887,43
983,5000,2021-09-28,143,False,5,5503,108
1812,7500,2020-12-05,121,False,5,230,195
4144,50600,2021-05-31,54,True,2,7342,222
4009,10500,2020-03-27,89,False,3,960,221
1740,4500,2021-01-17,128,False,1,7334,186
3729,5000,2021-07-19,108,False,2,43,220
5973,33500,2020-03-29,44,False,6,1029,255
3655,51000,2021-10-06,9,False,6,1970,256
4804,25550,2020-12-05,150,False,6,75,254
817,6500,2021-07-21,40,False,6,9730,86
3094,5000,2021-01-16,78,False,3,2031,326
2011,5000,2021-06-26,123,False,6,498,214
2337,6500,2021-09-01,19,False,5,1384,242
3841,39000,2020-05-22,101,False,2,116,31
1980,5000,2021-03-15,90,False,4,2031,210
3538,33600,2020-07-12,22,False,1,434,277
5505,50500,2021-03-19,91,False,2,7323,278
1622,6500,2021-01-14,150,False,6,1068,174
2875,4000,2020-11-23,147,False,4,74,301
1058,8500,2021-11-06,105,False,5,1074,117
572,5000,2021-07-21,99,False,1,2031,56
5903,48950,2020-08-20,69,False,2,979,190
5140,50600,2021-07-27,28,True,4,7342,188
789,5000,2021-04-01,96,False,2,239,83
5540,18500,2020-08-14,38,False,4,1026,310
4318,5000,2021-02-25,105,False,5,43,309
3888,22400,2020-02-10,127,False,2,1942,311
3719,38500,2021-02-14,97,False,5,1985,312
2611,6500,2020-11-10,86,False,4,1384,276
3527,27450,2021-07-21,22,False,1,109,185
3860,42000,2021-04-10,146,False,4,472,186
741,5000,2021-12-18,89,False,3,498,78
3369,3500,2021-01-16,135,False,4,6036,356
1619,6500,2020-10-14,150,False,6,1068,174
701,5500,2021-01-10,89,False,3,1070,73
2267,5000,2021-10-19,35,False,6,9630,235
3371,3500,2021-03-16,135,False,4,6036,356
3944,12500,2021-03-27,99,False,1,1121,369
3592,8750,2021-03-26,115,False,6,427,367
4089,33500,2020-06-18,137,False,4,73,2
3308,5000,2021-10-20,130,False,6,239,351
5609,33150,2021-01-07,134,False,4,3025,4
4369,15500,2020-07-17,23,False,3,974,1
4956,27600,2021-08-03,114,False,1,14593,3
2581,6500,2021-08-23,131,False,6,1068,273
3788,3300,2021-02-18,107,False,4,7346,247
3108,5000,2021-07-20,78,False,3,498,329
3291,6500,2021-11-07,130,False,6,9730,350
4200,57000,2021-07-04,93,False,6,11156,74
3495,36450,2021-04-14,102,False,1,233,75
2566,5000,2021-12-18,131,False,6,2031,270
809,7000,2021-06-21,40,False,6,26758,85
1135,3500,2021-02-28,23,False,3,6036,125
5734,52000,2020-02-14,80,False,6,16,79
2849,5000,2021-02-02,30,False,4,5503,298
5670,39000,2020-12-10,12,False,6,2993,339
242,7000,2021-12-11,9,False,6,26758,22
6124,24400,2020-10-12,140,False,1,71,348
3795,18000,2020-09-23,107,False,4,11198,333
5155,40800,2021-10-30,28,False,4,25076,338
5919,18550,2020-09-07,144,False,6,673,334
2142,5000,2020-07-20,88,False,1,5503,225
1906,8000,2021-03-27,28,False,4,493,202
2705,5000,2021-10-13,139,False,4,498,282
2507,5000,2021-12-04,134,False,4,2031,262
3211,6500,2021-01-10,129,False,1,1068,340
4509,52800,2020-03-16,74,False,1,7599,347
1689,4500,2020-11-06,47,False,6,7334,182
3154,8500,2020-12-10,129,False,1,1074,334
6239,3300,2020-09-26,135,False,4,7346,341
3990,35695,2020-11-14,77,True,3,59,332
5584,34200,2020-05-08,36,False,2,127,335
6192,22750,2020-09-13,135,False,4,72,251
3404,5000,2021-10-01,132,False,1,239,359
403,5000,2020-12-05,107,False,4,18,40
1110,9500,2021-07-20,148,False,1,375,123
959,5500,2021-12-20,93,False,6,17000,104
900,4000,2021-02-20,54,False,2,549,97
4648,13500,2020-05-30,106,False,4,537,123
2688,5000,2020-05-13,139,False,4,498,282
2556,9500,2021-09-28,134,False,4,76,268
5039,29150,2021-11-08,121,True,5,673,122
3240,5000,2021-12-04,129,False,1,498,345
1190,4000,2021-11-27,110,False,2,549,131
2645,4000,2020-05-17,12,False,6,74,278
351,9500,2021-05-01,116,False,3,731,34
834,5500,2021-08-23,40,False,6,1070,87
3070,6500,2020-12-13,138,False,6,9730,324
80,5000,2021-03-28,145,False,3,239,9
5272,9200,2021-06-02,88,False,1,12517,232
5431,32450,2020-11-08,136,False,6,59,235
3283,6500,2021-03-07,130,False,6,9730,350
445,6500,2021-12-02,101,False,2,9730,45
6281,12650,2020-12-07,132,False,1,12517,99
3422,5000,2021-03-28,94,False,4,239,363
6307,41200,2021-02-02,94,False,4,113,100
1712,3000,2020-06-08,128,False,1,11208,184
1924,4500,2021-09-20,28,False,4,7334,204
3984,18500,2021-05-17,77,False,3,1011,205
3516,57000,2021-09-07,102,False,1,11156,201
4055,30800,2020-10-16,96,False,2,1020,202
2240,8500,2021-08-09,35,False,6,1074,233
2401,5500,2020-07-22,38,False,4,1070,252
1189,4000,2021-10-27,110,False,2,549,131
2322,7000,2021-12-01,136,False,6,26758,240
5739,39000,2020-08-03,80,False,6,116,290
4231,43800,2020-02-11,143,False,5,75,289
4506,33550,2020-12-06,74,False,1,71,288
992,4000,2021-08-14,143,False,5,74,109
932,3000,2020-12-07,112,False,5,11208,100
897,4000,2020-11-20,54,False,2,549,97
277,7000,2021-07-02,97,False,5,26758,26
3790,9600,2020-04-03,107,False,4,1871,222
2909,6500,2021-11-08,45,False,4,1068,304
2251,5000,2020-06-19,35,False,6,9630,235
4047,39000,2020-11-22,96,False,2,2993,220
6095,39000,2020-10-17,78,False,3,2993,325
6300,8750,2021-09-12,94,False,4,1121,292
2840,3500,2021-08-04,119,False,4,6036,297
3205,6500,2020-07-10,129,False,1,1068,340
4373,33950,2021-03-21,23,False,3,132,132
4475,37895,2020-05-17,11,True,5,673,133
3465,4000,2021-10-24,100,False,3,74,367
6001,46200,2021-03-29,98,True,2,472,291
4380,44000,2020-12-11,23,False,3,478,293
730,5000,2021-01-18,89,False,3,498,78
6156,8750,2021-03-22,129,False,1,427,176
4415,33750,2021-10-15,110,False,2,533,175
1200,5500,2021-01-22,81,False,4,17000,133
4953,24300,2021-01-30,128,False,1,1887,285
345,6500,2021-08-23,116,False,3,9730,33
4962,6000,2020-08-02,111,False,3,40,289
4261,41650,2021-08-13,79,False,1,1372,288
3989,19600,2020-12-26,77,False,3,1266,286
6228,14400,2020-08-28,135,False,4,37,284
4878,14500,2021-03-25,103,False,1,565,287
3180,5000,2021-06-14,129,False,1,2031,337
6148,18500,2020-01-22,129,False,1,1011,20
5940,32850,2021-10-12,46,False,4,2155,17
5146,33500,2021-09-03,28,False,4,1029,18
1309,5000,2021-02-26,126,False,6,5503,140
5122,46500,2020-04-03,28,False,4,7351,140
6291,10500,2021-10-08,94,False,4,960,142
6005,48950,2020-02-19,98,False,2,979,6
2859,5500,2021-06-27,30,False,4,17000,299
3035,5000,2021-04-13,98,False,2,498,318
1175,9500,2021-12-20,110,False,2,375,129
2910,6500,2021-12-08,45,False,4,1068,304
5549,50600,2021-05-31,38,True,4,7342,93
5007,55500,2021-05-01,87,False,1,1009,94
3286,6500,2021-06-07,130,False,6,9730,350
5683,8750,2020-08-24,12,False,6,427,98
2338,6500,2021-10-01,19,False,5,1384,242
6332,38500,2020-06-05,76,False,6,1985,107
33,6500,2021-07-11,22,False,1,1384,6
3510,22400,2021-04-04,102,False,1,1942,109
5571,44000,2020-10-01,36,False,2,7599,108
5054,22400,2020-07-12,121,False,5,1942,110
2590,5000,2021-05-19,86,False,4,18,274
821,6500,2021-11-21,40,False,6,9730,86
4344,54000,2021-10-18,148,False,1,8173,188
6165,33750,2021-06-06,129,False,1,533,191
4303,33750,2021-03-06,105,False,5,533,292
5636,36450,2021-04-15,131,False,6,233,291
